### Generated using RobotDashboard (v5.0.0 4-18) ###
### On Tuesday 10:43:52 @ 03/03/2020
### By ouss

[12]
#[Scene 12]#
#autostart=true
#safereturn=false
# *** ROBOT 5 ****
5;driveBezier;4825;425;4800;300;16;0
5;driveBezier;5300;500;5050;475;16;0
5;driveBezier;5925;500;5600;500;16;0
5;driveBezier;5950;825;5925;675;16;0
5;driveBezier;5475;775;5700;800;16;0
5;driveBezier;5275;800;5375;800;16;0
5;driveBezier;5400;1050;5325;925;16;0
5;driveBezier;5400;1600;5400;1325;16;0
5;driveBezier;5375;1925;5375;1775;16;0
5;driveBezier;5250;1850;5300;1900;16;0
5;driveBezier;4975;1825;5100;1850;16;0
5;driveBezier;4600;1850;4700;1925;16;0
5;driveBezier;4475;1825;4525;1850;16;0
5;driveBezier;4450;1950;4450;1900;16;0
5;driveBezier;4275;1875;4350;1925;16;0
5;driveBezier;3500;1825;3875;1850;16;0
5;driveBezier;3475;1650;3475;1750;16;0
5;driveBezier;3250;1625;3350;1650;16;0
5;driveBezier;3075;1750;3150;1700;16;0
5;driveBezier;2925;1825;3000;1800;16;0
5;driveBezier;2600;1900;2750;1875;16;0
5;driveBezier;2325;1825;2450;1875;16;0
5;driveBezier;2000;1925;2150;1875;16;0
5;driveBezier;1800;1850;1900;1900;16;0
5;driveBezier;325;1825;1050;1850;16;0
5;driveBezier;200;1125;250;1475;16;0
5;driveBezier;375;925;275;1025;16;0
5;driveBezier;225;700;300;825;16;0
5;driveBezier;175;375;200;550;16;0
5;driveBezier;450;275;300;325;16;0
5;driveBezier;1350;275;900;275;16;0
5;driveBezier;2350;250;1850;275;16;0
5;driveBezier;2500;350;2425;300;16;0
5;driveBezier;2750;450;2625;400;16;0
5;driveBezier;2875;450;2800;450;16;0
5;driveBezier;2975;450;2925;450;16;0
5;driveBezier;2975;250;2975;350;16;0
5;driveBezier;3325;250;3150;250;16;0
5;driveBezier;3600;250;3450;250;16;0
5;driveBezier;3650;325;3625;300;16;0
5;driveBezier;3825;325;3725;325;16;0
5;driveBezier;3850;250;3825;300;16;0
5;driveBezier;4100;225;3975;250;16;0
5;driveBezier;4650;275;4375;250;16;0
5;driveBezier;4750;225;4700;250;16;0

